SERFF Tr Num,Filing Type,Date Submitted,Effective Date Requested (New),Effective Date Requested (Renewal),SERFF Status,Filing Description,Filing Method,TOI,Group_Code,Company_Codes,week_date,gpt_3_5_summary,o1_mini_summary,xai_summary
ALSE-134298792,Rate/Rule,10/28/2024,02/10/2025,03/27/2025,Closed-Rates and/or Rules Accepted (10),"With this filing, Allstate is expanding bodily injury liability coverage to applicable family and household members in accordance
with the Family Protection Act MN Statute §60A.0812 for the Allstate Indemnity Company (AI) Homeowners (HO) program in
the state of Minnesota.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025.
This filing company is closed to new business. Allstate has, however, supplied a new business effective date for special
business cases. For example, to accommodate a new business policy in the same company to a policyholder that has been
reinstated, or if a cancel/re-write is necessary.",,04.0 Homeowners,8,[19240],2025-02-24,"The rate filing submitted by Allstate Indemnity Company to the Minnesota Department of Commerce involves an expansion of bodily injury liability coverage to applicable family and household members in accordance with the Family Protection Act MN Statute §60A.0812 for their Allstate Indemnity Company (AI) Homeowners (HO) program in the state of Minnesota. The key details of the rate filing are as follows:

- Company: Allstate Indemnity Company
- Product Name: AI HO
- State: Minnesota
- Filing Type: Rate/Rule
- Date Submitted: 10/28/2024
- Effective Date Requested (New Business): 02/10/2025
- Effective Date Requested (Renewal): 03/27/2025
- Author: Adriana Cahue
- Reviewer: Christine Peters
- Disposition Date: 12/30/2024
- Disposition Status: Rates and/or Rules Accepted
- Overall % Indicated Change: 0.000%
- Overall % Rate Impact: 0.000%
- Written Premium Change for this Program: $0
- Number of Policy Holders Affected: 4,214
- Written Premium for this Program: $11,624,982
- Filing Method: File and Use
- Rate Change Type: Neutral
- Overall Percentage of Last Rate Revision: 0.000%
  
This rate filing involves a detailed expansion",,
ALSE-134298821,Rate/Rule,10/28/2024,02/10/2025,03/27/2025,Closed-Rates and/or Rules Accepted (10),"With this filing, Allstate is expanding bodily injury liability coverage to applicable family and household members in accordance
with the Family Protection Act MN Statute §60A.0812 for the Allstate Indemnity Company (AI) Homeowners - Manufactured
Home (MFH) program in the state of Minnesota.
Further information regarding these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025.",,04.0 Homeowners,8,[19240],2025-02-24,"Based on the filing information for Allstate Indemnity Company for the AI MFH (Mobile Homeowners) program in Minnesota, the rate filing involves expanding bodily injury liability coverage to applicable family and household members in compliance with the Family Protection Act MN Statute §60A.0812. The effective date requested for new business is 02/10/2025, and for renewals is 03/27/2025.

The filing was submitted as a Rate/Rule type on 10/28/2024, with the SERFF and State tracking numbers being ALSE-134298821 and B respectively. The filing was approved with a disposition date of 12/30/2024, with rates and/or rules accepted.

There were no indicated changes in the overall percentage, rate impact, or written premium for the program, impacting 950 policyholders with a total written premium of $884,418. The company tracking number for the filing is R57429, under the Family Protection Act project.

The rate change type was considered neutral, with the overall percentage of the last rate revision being 0.000%, effective from 11/11/2024. The filing method was noted as File and Use.

The rate filing included changes to coverage limits under Sections I and II of the Manufactured Homes Manual, as well as supplementary rate pages detailing the increased limits for various coverages and options to include or exclude certain protections.

Overall, the rate filing seeks to strengthen liability",,
ALSE-134298882,Rate/Rule,10/28/2024,02/10/2025,03/27/2025,Closed-Rates and/or Rules Accepted (10),"With this filing, Allstate is expanding bodily injury liability coverage to applicable family and household members in accordance
with the Family Protection Act MN Statute §60A.0812 for the Allstate Insurance Company (AIC) Homeowners - Mobilehome
(MBH) program in the state of Minnesota.
Further information regarding these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025.
This filing company is closed to new business. We have, however, supplied a new business effective date for special business
cases, for example, to accommodate a new business policy in the same company to a policyholder that has been reinstated,
or if a cancel/re-write is necessary.",,04.0 Homeowners,8,[19232],2025-02-24,"The rate filing submitted by Allstate Insurance Company pertains to expanding bodily injury liability coverage to applicable family and household members in accordance with the Family Protection Act MN Statute §60A.0812 for their AIC MBH (Allstate Insurance Company Mobile Home) program in the state of Minnesota. The filing includes updates to their Homeowners - Mobilehome program to comply with state regulations related to bodily injury liability coverage. This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025. The filing was submitted on 10/28/2024, with a disposition date of 12/30/2024, resulting in rates and/or rules being accepted. The filing was approved for an effective date of 02/10/2025. The filing company's domicile is Illinois. The rate change type is neutral, with an overall percentage change of 0.000%. The rate filing includes various updates to the manual and rule changes to incorporate the required coverage adjustments and modifications as per the Family Protection Act and related statutes.",,
ALSE-134298893,Rate/Rule,10/28/2024,02/10/2025,03/27/2025,Closed-Rates and/or Rules Accepted (10),"With this filing, Allstate is expanding bodily injury liability coverage to applicable family and household members in accordance
with the Family Protection Act MN Statute §60A.0812 for the Allstate Indemnity Company (AI) Homeowners - Renters (REN)
program in the state of Minnesota.
Further information regarding these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 3/27/2025.",,04.0 Homeowners,8,[19240],2025-02-24,"The rate filing by Allstate Indemnity Company for their AI REN program under the Family Protection Act in Minnesota involves expanding bodily injury liability coverage to applicable family and household members. This change is in compliance with the Family Protection Act's requirements in Minnesota Statute §60A.0812. The coverage applies to new business written on or after 2/10/2025 and renewals effective on or after 3/27/2025. The filing was submitted on 10/28/2024, approved with rates and rules accepted on 12/12/2024, and had an effective date for the new provisions set for 02/10/2025. The filing incurred a state fee of $125.00.
",,
AMSI-133860491,Rate/Rule,03/01/2024,03/01/2024,05/01/2024,Closed-Rates and/or Rules Accepted (10),"Progressive Preferred Insurance Company respectfully submits for your review a revision to our Mobile Homeowner program.
The proposed effective dates are March 1, 2024, for new business and May 1, 2024, for renewal business.",,04.0 Homeowners,155,[37834],2025-02-24,"Based on the information provided in the response to the objection letters, it appears that the insurance company has made updates and revisions to its filing to address the concerns raised by the regulator. Here is a summary of the key changes made in response to the objections:

1. The insurance company has conducted a zip code clustering analysis to ensure that rates are consistent across different areas within the same zip code. The analysis identified specific territories outside city limits that are categorized as ""remainder territories.""

2. The company has acknowledged and addressed the state's rule against including weather-related losses in rating, tiering, or underwriting decisions in Minnesota. The language concerning weather-related losses has been removed or clarified in the relevant sections of the filing.

3. Clarifications have been made regarding territory definitions and the treatment of properties within different areas of the same zip code to ensure compliance with state regulations.

4. The insurer has provided explanations and updates related to the age of dwellings, liability exclusions, territory rating, and cancellation provisions in response to the objections raised.

Overall, the insurance company has taken steps to align its filing with state laws and regulations, address inconsistencies or inaccuracies identified, and ensure compliance with the requirements set forth by the regulator.",,
LBPM-134386436,Rule,01/23/2025,02/15/2025,,Closed-Rates and/or Rules Accepted (10),"In accordance with Minnesota’s filing provision, we are submitting the following revisions to our homeowner product in
American Economy Insurance Company (AEIC). We are requesting a new business effective date of 2/15/2025.
The Introductory Rate/Rule filing was submitted under SERFF Tracking No: LBPM-133988678. We are not updating any of our
Homeowners Rates or Forms with this filing.
The changes associated with this revision have a 0.0% rate impact.
Summary of Filing Materials
This filing includes the following:
1.Product Guide mock & proof: a complete copy of all rating rules that are changing with this revision
2.PC Certification Form
3.Price Optimization Attestation
As always, if you have any questions or concerns, please feel free to contact us. Thank you for your consideration.",,04.0 Homeowners,111,[19690],2025-02-24,"Based on the information provided in the filing with the DOI from American Economy Insurance Company, the key details include:

- Company: American Economy Insurance Company
- Product: Homeowners insurance
- State: Minnesota
- Type of Insurance: Property & Casualty
- Filing Type: Rule
- Date Submitted: 01/23/2025
- Effective Date Requested: 02/15/2025
- SERFF Tracking Number: LBPM-134386436
- Disposition Date: 02/05/2025
- Disposition Status: Rates and/or Rules Accepted (10)
- Filing Fees: $125.00 per company/per line for Rates/Rules
- Documents included: Homeowners Product Guide, Certification Forms, Price Optimization Attestation

The filing included updates to the Product Guide, certification forms, and rate-related documentation for the Minnesota homeowners insurance product. All changes associated with the revision had a 0.0% rate impact and were related to rating rules. The filing was approved and accepted with the effective date requested as 02/15/2025. If you require further details or analysis on the specific rate changes or other aspects of the filing, feel free to ask.",,
TRVD-G134202060,Rate,08/08/2024,02/07/2025,04/15/2025,Closed-Rates and/or Rules Accepted (10),With this filing we are amending our Quantum Homeowners 2.0 product as described in the accompanying documentation.,,04.0 Homeowners,3548,[38130],2025-02-24,"The rate filing submitted by Travelers Personal Insurance Company for their Quantum Home 2.0 product in Minnesota involves a 66.1% rate increase over their existing rates. The filing includes adjustments to rates and rules, along with various supporting documents and certifications. The rate is approved and accepted, with an effective date requested for February 7, 2025, for new policies and April 15, 2025, for renewals. The filing also indicates the company's request for an expedited filing option and provides details on the fees paid for the filing. The response letters include clarifications on previous filings and objections received, leading to modifications in the rate filing. Overall, the rate filing process seems detailed and involves multiple stakeholders working together to ensure compliance and accuracy in the filing.",,
TRVD-G134417920,Rule,02/17/2025,05/18/2025,06/07/2025,Closed-Approved,"With this filing we are submitting revisions to our Quantum Homeowners 2.0 program as detailed in the accompanying
Explanatory Memorandum.",,04.0 Homeowners,3548,[38130],2025-02-24,"Based on the filing information from Travelers Personal Insurance Company for the Quantum Home 2.0 product in Mississippi, the rate filing includes revisions to two key rules: Rule 106 - Coverage Packages and Rule 905 - Loss Assessment. The filing was submitted on 02/17/2025 and approved on 02/18/2025.

For Rule 106 - Coverage Packages:
- Two packages are highlighted: the Additional Coverage Package and the Premier Additional Coverage Package.
- Eligibility requirements and premium details are provided for each package.
- The filing mentions that no rate impact is associated with the changes in eligibility requirements.

For Rule 905 - Loss Assessment:
- The policy offers coverage for Loss Assessment under Property and Liability Coverage.
- The limit amount for Loss Assessment will display on the Declarations page.
- Premium details are provided in the Additional Coverages and Endorsements Section II of the Rate Pages.

The effective date for the new changes is 05/18/2025 for new business and 06/07/2025 for renewal business. The changes are intended to revise the eligibility requirements for both rules without impacting rates.",,
TRVD-G134417957,Rule,02/17/2025,,07/07/2025,Closed-Approved,"With this filing, we are submitting rule revisions for our Homeowners product as detailed in the accompanying Explanatory
Memorandum.",,04.0 Homeowners,3548,"[19062, 19070, 25666]",2025-02-24,"Based on the information provided in the filing, the insurance company made revisions to the eligibility requirements for three rules related to their Homeowners product in Mississippi: Rule 305 High Value Home Coverage, Rule 511 Loss Assessment Coverage, and Rule 530 Additional Coverage Endorsement - ACE. These changes were effective for renewal business issued on or after 5/18/2025 and take effect on or after 07/07/2025. 

The revisions did not result in any rate impact, with a 0.000% overall percentage rate indicated for the filing. There was no overall percentage rate impact or written premium change for this program. Additionally, no policyholders were indicated to receive an increase of 25% or more. 

The filing included detailed information about the coverage enhancements, limits of liability, eligibility criteria, premium adjustments, and additional coverages under these rules. The revisions were approved by the designated reviewer, and the filing status is closed and approved as of 02/19/2025. The three exhibit documents provided specific details on the changes made in each rule. The additional premium for the ACE Endorsement coverage was $30, with a possible $15 credit applied under certain conditions.

Overall, the rate filing focused on enhancing coverage options and eligibility criteria without impacting the rates for insureds in Mississippi.",,
TRVD-G134418006,Rule,02/17/2025,,07/07/2025,Closed-Approved,With this filing we are amending our Quantum Homeowners product as detailed in the Explanatory Memorandum.,,04.0 Homeowners,3548,"[27998, 36145]",2025-02-24,"Based on the filing information provided for The Travelers Home and Marine Insurance Company and Travelers Personal Security Insurance Company in Mississippi, the company made amendments to their Quantum Homeowners product related to two rules:

1. **Rule 511: Loss Assessment Coverage:**
   - The policy may be endorsed to provide a single additional amount of insurance for assessments arising from single losses covered under specified sections.
   - Eligibility for increasing the Loss Assessment limit is allowed only at renewal after new business issuance.
   - Premiums are increased based on set amounts per increased limit.
   - The endorsement HO-35 - Loss Assessment Coverage is recommended for use.

2. **Rule 535: Enhanced Home Package:**
   - The Enhanced Home Package endorsement provides increased limits for certain coverages, including personal property replacement cost, lock replacement coverage, water backup of sewers and drains, etc.
   - Specific eligibility criteria and premium calculations are provided.
   - Use of endorsement HO-85 or HO-86 is suggested based on the policy form.

The rate filing indicates that there was no rate impact associated with these changes. The effective date for the amendments to the Quantum Homeowners product is set for renewal business issued on or after 5/18/2025, with an effective date on or after 7/7/2025.

The filing was approved on 02/18/2025, with all supporting documents and schedules being reviewed and accepted. The overall rate impact for this filing is reported as ",,
ALSE-134422234,Form,02/17/2025,08/28/2025,,Submitted to State,"With this filing, we will be updating the late fee listed on the application. The fee will increase from $10.00 to $15.00.",,04.0 Homeowners,8,[19232],2025-02-24,"The rate filing made by Allstate Insurance Company in North Carolina pertains to the update of the late payment fee listed on the application for homeowners insurance products. Specifically, the late fee is being increased from $10.00 to $15.00. The filing involves the product named AIC REN/CON under the category of Homeowners Sub-TOI Combinations. The effective date requested for this change is 08/28/2025 for both new and renewal policies. The filing was submitted on 02/17/2025 and is currently in ""Submitted to State"" status. The SERFF Tracking Number for this filing is ALSE-134422234, and the Company Tracking Number is F19968. The filing was handled by Rhonda Amann, the State Filings Manager at Allstate Insurance Company.",,
ALSE-134422247,Form,02/17/2025,08/28/2025,,Submitted to State,"With this filing, we will be updating the late fee listed on the application. The fee will increase from $10.00 to $15.00.",,04.0 Homeowners,8,[37907],2025-02-24,"Based on the provided filing from Allstate Vehicle and Property Insurance Company, the rate filing involves an update to the late payment fee listed on the application for their AVPIC HO (Homeowners) product in North Carolina. The late fee is being increased from $10.00 to $15.00. The filing was submitted on 02/17/2025 with an effective date requested for new business of 08/28/2025. Rhonda Amann, the State Filings Manager, is the main contact for this filing.

The filing includes details on the insurance coverage options, scheduled personal property coverages, loss deductibles, discounts applied, and estimated annual policy premium. Additionally, the filing provides information on the property, protective devices installed, prior property insurance, auto information, policy distribution/billing details, and applicant information.

This rate filing indicates a specific change in the late payment fee for their homeowners' insurance product in North Carolina and has not been disapproved by any states. The filing includes comprehensive details about the product, company information, application form, and various schedules supporting the rate changes.",,
AMSI-134398877,Deviations,02/17/2025,06/01/2025,06/01/2025,Submitted to State,"American Strategic Insurance Corp. (ASIC) respectfully submits a deviation filing for our Homeowners products HO3, HO4.
HO5, HO6 and HE7. Please refer to our filing memorandum for additional details.
Sean Gump
Product Manager
SEAN_GUMP@progressive.com",,04.0 Homeowners,155,[10872],2025-02-24,"Based on the information provided in the filing documents, the rate filing for American Strategic Insurance Corp.'s Homeowners products (HO3, HO4, HO5, HO6, and HE7) in North Carolina involves several key components:

1. **Deviation Description**: The filing involves a deviation from the standard rates provided by the North Carolina Rate Bureau (NCRB) for the mentioned Homeowners products.
  
2. **Effective Date**: The proposed effective date for the new business and renewals is June 1, 2025.

3. **Impact of Deviation**:
   - The total dollar amount of premiums that will not be collected annually as a result of this deviation is $15,708,819.
   - The deviation affects 100% of the company's exposures in North Carolina for the mentioned Homeowners products.

4. **Components of Deviation**:
   - The filing covers various components such as Zone Deviations, Protection Class Construction, Key Factors, Age of Dwelling, Underwriting Tier, Companion Policy, and more.

5. **Supporting Documents**:
   - The filing includes attachments like Rating Examples, Deviation Questionnaire, Explanatory Memorandum, Deviation Pages, and Zone Deviation details.

6. **Territory Definitions**: Territory definitions are provided for different counties in North Carolina which specify the rate factors to be applied in each territory.

7. **Deviation Pages**:
   - Deviation factors are outlined for Protection Class",,
AMSI-134399667,Deviations,02/17/2025,06/01/2025,06/01/2025,Submitted to State,"Progressive Southeastern Insurance Company (PSEIC) respectfully submits a deviation filing for our Homeowners product
PGR HO4. Please refer to our filing memorandum for additional details.
Sean Gump
Product Manager
SEAN_GUMP@progressive.com",,04.0 Homeowners,155,[38784],2025-02-24,"This rate filing by Progressive Southeastern Insurance Company for their Homeowners product in North Carolina includes deviations from the standard rates set by the North Carolina Rate Bureau (NCRB) in various components. The Deviation Questionnaire provides detailed information about the impact of the deviations on the company's business volume, market share, and premium amounts. 

Key elements of the filing include:
- Effective Date: The requested effective date for both new business and renewal business is June 1, 2025.
- Filing Components: The filing includes deviations in areas such as Zone Deviations, Protection Class Construction, Key Factors, Underwriting Tier, Companion Policy, E-Policy, Advance Quote Discount, Loss History, Paid In Full Discount, Secured Community, Household Structure, Personal Property Replacement Cost, Protective Devices, and Windstorm or Hail Exclusion Credits.
- Supporting Documents: The filing includes a Deviation Questionnaire, Explanatory Memorandum, Rating Examples, Deviation Pages, and Zone Deviations.
- Company Information: Progressive Southeastern Insurance Company provided detailed company information, contact details, and filing contact information in the submission.

The deviations mentioned in the filing aim to adjust premiums based on factors such as zones, protection class construction, key factors, underwriting tier, and different discounts or credits offered to policyholders. The filing also includes territories and factors impacting premium calculations for different scenarios like household structure, loss history, and protective devices.

Overall, the filing by Progressive Southeastern Insurance Company seeks",,
USAA-134418343,Deviations,02/14/2025,06/01/2025,06/01/2025,Submitted to State,"United Services Automobile Association (USAA), USAA-Casualty Insurance Company (USAA-CIC), USAA-General Indemnity
Company (USAA-GIC), and Garrison Property and Casualty Insurance Company (Garrison) propose revisions to the
Homeowners Insurance premium rates with an overall effect of 5.1% to be effective 6/1/2025 for new business and renewal
business.
With this filing, we are adopting the North Carolina Rate Bureau Base Premiums in Circular P-25-1. We will also be preserving
our existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. In addition, we are proposing
adjustments to the following rating deviations:
•Revise Territory Deviation Factors – Owners and Condos
With this filing, in order to meet the 6/1/2025 effective date, we have an internal deadline of 2/24/2022 to receive regulatory
approval. We understand the turnaround for this filing is shorter than expected but we are willing to meet with NC DOI at your
most convenient date and time, via teleconference, if there are any concerns or questions. This will help allow us to meet our
timeline and remain efficient in implementing our filing efforts.
Our rates will remain equal to or lower than North Carolina Rate Bureau.
Your approval is appreciated. If you have questions, please call me at (210) 265-7825 or email me at laura.tijerina@usaa.com.",,04.0 Homeowners,200,[25941],2025-02-24,"Based on the filing submitted by United Services Automobile Association (USAA) in North Carolina, the company is proposing revisions to the Homeowners Insurance premium rates with an overall effect of a 5.1% increase, to be effective from 06/01/2025 for both new business and renewal business. 

In this rate filing, USAA plans to adopt the North Carolina Rate Bureau Base Premiums in Circular P-25-1. The company also intends to maintain existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. Additionally, USAA is proposing adjustments to the Territory Deviation Factors for Owners and Condos.

The filing includes a proposed internal deadline of 02/24/2022 to receive regulatory approval in order to implement the rate changes by 06/01/2025. USAA states that their rates will either remain equal to or be lower than the North Carolina Rate Bureau. They express willingness to address any concerns or questions from the North Carolina Department of Insurance (DOI) via teleconference to ensure a timely approval process.

The main contact person for this filing is Laura Tijerina, State Filings Advisor I at USAA, who can be reached at laura.tijerina@usaa.com or (210) 265-7825.

Overall, the rate filing aims to adjust premium rates for Homeowners Insurance in North Carolina and requests approval from the DOI for the proposed changes.",,
USAA-134418345,Deviations,02/14/2025,06/01/2025,06/01/2025,Submitted to State,"United Services Automobile Association (USAA), USAA-Casualty Insurance Company (USAA-CIC), USAA-General Indemnity
Company (USAA-GIC), and Garrison Property and Casualty Insurance Company (Garrison) propose revisions to the
Homeowners Insurance premium rates with an overall effect of 5.1% to be effective 6/1/2025 for new business and renewal
business.
With this filing, we are adopting the North Carolina Rate Bureau Base Premiums in Circular P-25-1. We will also be preserving
our existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. In addition, we are proposing
adjustments to the following rating deviations:
•Revise Territory Deviation Factors – Owners and Condos
With this filing, in order to meet the 6/1/2025 effective date, we have an internal deadline of 2/24/2022 to receive regulatory
approval. We understand the turnaround for this filing is shorter than expected but we are willing to meet with NC DOI at your
most convenient date and time, via teleconference, if there are any concerns or questions. This will help allow us to meet our
timeline and remain efficient in implementing our filing efforts.
Our rates will remain equal to or lower than North Carolina Rate Bureau.
Your approval is appreciated. If you have questions, please call me at (210) 265-7825 or email me at laura.tijerina@usaa.com.",,04.0 Homeowners,200,[25968],2025-02-24,"The rate filing submitted by USAA Casualty Insurance Company to the North Carolina Department of Insurance proposes revisions to homeowners insurance premium rates in North Carolina. The overall effect of the proposed revisions is a 5.1% increase for both new business and renewal business, with an effective date requested for June 1, 2025.

Key highlights of the rate filing include:

1. Adoption of the North Carolina Rate Bureau Base Premiums in Circular P-25-1.
2. Preservation of existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits.
3. Proposed adjustments to various rating deviations, including revisions to Territory Deviation Factors for Owners and Condos.
4. Internal deadline of February 24, 2022, to receive regulatory approval in order to meet the effective date.
5. Commitment to keeping rates equal to or lower than the North Carolina Rate Bureau.

The filing contact person listed is Laura Tijerina, State Filings Advisor I at USAA, with contact information provided for any inquiries or questions.

The submission includes various supporting documents such as the Deviation Questionnaire FC-038, Deviation Pages, and an Explanatory Memo, detailing the rationale and components of the proposed deviations in the filing.

These proposed changes are intended to be effective from June 1, 2025, pending regulatory approval.",,
USAA-134418351,Deviations,02/14/2025,06/01/2025,06/01/2025,Submitted to State,"United Services Automobile Association (USAA), USAA-Casualty Insurance Company (USAA-CIC), USAA-General Indemnity
Company (USAA-GIC), and Garrison Property and Casualty Insurance Company (Garrison) propose revisions to the
Homeowners Insurance premium rates with an overall effect of 5.1% to be effective 6/1/2025 for new business and renewal
business.
With this filing, we are adopting the North Carolina Rate Bureau Base Premiums in Circular P-25-1. We will also be preserving
our existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. In addition, we are proposing
adjustments to the following rating deviations:
•Revise Territory Deviation Factors – Owners and Condos
With this filing, in order to meet the 6/1/2025 effective date, we have an internal deadline of 2/24/2022 to receive regulatory
approval. We understand the turnaround for this filing is shorter than expected but we are willing to meet with NC DOI at your
most convenient date and time, via teleconference, if there are any concerns or questions. This will help allow us to meet our
timeline and remain efficient in implementing our filing efforts.
Our rates will remain equal to or lower than North Carolina Rate Bureau.
Your approval is appreciated. If you have questions, please call me at (210) 265-7825 or email me at laura.tijerina@usaa.com.",,04.0 Homeowners,200,[18600],2025-02-24,"The rate filing submitted by USAA General Indemnity Company for their NC HO Deviation- GIC product in North Carolina includes the following key points:

1. **Filing Type**: Deviations
2. **Effective Date Requested**: 06/01/2025 for both new business and renewals
3. **Overall Effect**: 5.1% increase in Homeowners Insurance premium rates
4. **Rate Basis**: Adopting North Carolina Rate Bureau Base Premiums in Circular P-25-1
5. **Preserved Deviations**: Windstorm or Hail Exclusion Credits and Wind Mitigation Credits
6. **Proposed Adjustments**: Revisions to Territory Deviation Factors for Owners and Condos
7. **Internal Deadline**: Expected to receive regulatory approval by 2/24/2022
8. **Reviewers and Contact**: Mention of individuals like Jenifer Heintz and Laura Tijerina for inquiries

Additionally, the filing includes details such as the company's market share, premium amounts, impact on policyholders, and details of the deviations proposed for different policy features such as Deductibles, Wind/Hail Exclusions, and Credit Scoring. The company's willingness to discuss concerns with the NC DOI to ensure timely approval is highlighted in the communication.",,
USAA-134418355,Deviations,02/14/2025,06/01/2025,06/01/2025,Submitted to State,"United Services Automobile Association (USAA), USAA-Casualty Insurance Company (USAA-CIC), USAA-General Indemnity
Company (USAA-GIC), and Garrison Property and Casualty Insurance Company (Garrison) propose revisions to the
Homeowners Insurance premium rates with an overall effect of 5.1% to be effective 6/1/2025 for new business and renewal
business.
With this filing, we are adopting the North Carolina Rate Bureau Base Premiums in Circular P-25-1. We will also be preserving
our existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. In addition, we are proposing
adjustments to the following rating deviations:
•Revise Territory Deviation Factors – Owners and Condos
With this filing, in order to meet the 6/1/2025 effective date, we have an internal deadline of 2/24/2022 to receive regulatory
approval. We understand the turnaround for this filing is shorter than expected but we are willing to meet with NC DOI at your
most convenient date and time, via teleconference, if there are any concerns or questions. This will help allow us to meet our
timeline and remain efficient in implementing our filing efforts.
Our rates will remain equal to or lower than North Carolina Rate Bureau.
Your approval is appreciated. If you have questions, please call me at (210) 265-7825 or email me at laura.tijerina@usaa.com.",,04.0 Homeowners,200,[21253],2025-02-24,"Based on the information provided from the filing with the North Carolina Department of Insurance, Garrison Property and Casualty Insurance Company is proposing revisions to the Homeowners Insurance premium rates for owner-occupied homeowners in North Carolina. The filing is for a new project, NC HO Deviation- GAR, with a projected effective date of June 1, 2025, for both new business and renewal business.

The proposed overall rate adjustment is 5.1%, designed to be effective from the specified date. The company states they will be adopting the North Carolina Rate Bureau Base Premiums and retaining existing deviations for Windstorm or Hail Exclusion Credits and Wind Mitigation Credits. Additionally, adjustments to the Territory Deviation Factors for Owners and Condos are also being proposed.

The filing mentions the company's willingness to meet with the North Carolina Department of Insurance via teleconference if needed to address any concerns or questions, in order to meet their internal deadline.

For more detailed information about the proposed adjustments to premium rates, deviation components, and various credits related to deductibles and exclusion credits, the filing includes extensive tables and details on how the adjustments are to be applied in the rating structure for different territories within North Carolina.

The contact person for the filing is Laura Tijerina, State Filings Advisor I at USAA, with contact information provided for any further inquiries. It seems that this filing represents a comprehensive overview of proposed rate adjustments and deviation components for the insurer's homeowners insurance product in North Carolina.",,
SFMA-134388198,Rate/Rule,02/07/2025,03/15/2025,05/15/2025,Closed-File & Use,"We submit this filing to be effective March 15, 2025 for new business and May 15, 2025 for renewals.
Sincerely,
Adam Swope,   F.C.A.S, CPCU, MAAA
309-766-2471
adam.swope.hdbi@statefarm.com
Dan Kuntz,   F.C.A.S, CPCU, MAAA
309-766-0045
dan.kuntz.uzni@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,"Based on the information provided in the filing from State Farm Fire and Casualty Company for their homeowners insurance product in Nebraska, the rate filing involves introducing new options for Wind/Hail deductibles ranging from 1% to 5%. These new deductible options are aimed at providing more flexibility for policyholders in managing their risk exposures related to wind and hail perils. 

The rate filing indicates that these deductible adjustments will have no rate impact on the existing book of business. The effective dates for the changes are set for March 15, 2025, for new business and May 15, 2025, for renewal business.

Additionally, the filing mentions the involvement of several individuals, including author(s) Tiffany Huff, Xavier Arriaga, Ben Avila, and primary reviewer Wyatt Powers. The disposition status of the filing is listed as ""File & Use,"" with an effective date of March 15, 2025, for new business and May 15, 2025, for renewal business.

Overall, the rate filing seems to focus on enhancing product options and flexibility for policyholders without negatively impacting the overall premiums or existing policyholder base.",,
AMSI-134319380,Rate,02/17/2025,08/20/2025,10/20/2025,Submitted to State,"American Strategic Insurance Corp. (ASIC) respectfully submits a rate revision to our Homeowners HOS(5) program for your
review. Please see details for the proposed changes in the attached filing memorandum.
As required customer notices will be sent within seven days of this filing and a copy of the filing will be provided to the NJ
Division of the Rate Counsel.
To meet our internal IT deadlines we need to receive approval by 6/2/2025, please reach out as soon as possible if you
anticipate any delays that would impact meeting this deadline. Please do not hesitate to reach out to us should you have any
questions or concerns.
Regards,
Jonathan Augustine
Product Manager
Jonathan_R_Augustine@progressive.com",,04.0 Homeowners,155,[10872],2025-02-24,"Summary of Rate Filing by American Strategic Insurance Corp.:

- **Company**: American Strategic Insurance Corp.
- **State**: New Jersey
- **Type of Insurance**: Homeowners (HO5)
- **Filing Type**: Rate Revision
- **Filing Effective Dates**: New Business - 08/20/2025, Renewal Business - 10/20/2025
- **Proposed Rate Change**: Overall 163% uncapped rate change for Homeowners Special Form (HOS) program
- **Impact on Suite of Products**: Overall impact on total Homeowners suite of products is +11%
- **Previous Rate Revision**: 6.6% on 05/22/2024
- **Filing Method**: Prior Approval
- **Rate Revision Amount**: $4,948,572 with 51,921 policyholders affected
- **Filings and Documents**: Explanatory Memorandum, Rate Pages, Customer Notification, Side by Side Comparison
- **Contact Person**: Jonathan Augustine, Product Manager, Email: Jonathan_R_Augustine@progressive.com

In summary, American Strategic Insurance Corp. has submitted a rate revision for their Homeowners program in New Jersey, proposing a significant 163% uncapped rate change for the Homeowners Special Form program while keeping other programs unchanged. The filing aims to achieve an overall positive impact on their suite of products and demonstrates a thorough review and analysis process indicated in the exhibits and memorandum provided.",,
