SERFF#,State,Group_Code,Company_Code,Company_Code_all,Objection_letter_date,Objectionletter#,Objection#,Objection,download_week
CA_LBRM-134233558,CA,111,24724,"[24724, 24740, 39012]",10/09/2024,Objection_letter4,objection3,"Rule with Limit/Deductible Restriction • Primary dwellings with Coverage A Replacement Cost greater than $2,000,000 must have central station fire alarm and monitored low temp and an automatic water shut off valve. • Secondary dwellings with Coverage A Replacement Cost greater than $500,000 must have central station fire alarm and monitored low temp and an automatic water shut off valve. • Risks with an All Perils Deductible less than $1,000 Please explain why there will be no non-renewal from above rules. Will insureds be forced to choose higher deductibles or lower limits in order to retain eligibility?",2025-03-03
CA_LBRM-134233558,CA,111,24724,"[24724, 24740, 39012]",10/09/2024,Objection_letter4,objection4,"Rule with Construction Restriction • Risks with any of the following foundation characteristics: • Open foundations (e.g., post, pier, piling) or not attached to a permanent foundation • Foundation built on a steep slope • Foundation or home suspended over hillside • Risks with any of the following roof characteristics: • More than 2 layers of roofing material • Asphalt / Composite Shingle roofs older than 25 years • Risks that are Architecturally unique or any Non-Standard Buildings • Risks listed on any historical register, individually, or within a historic district • Buildings constructed in whole or part for other than residential purposes Please advise how you enforce above rules. Will insureds be responsible for additional fee if inspection is required? Why you believe there will be no non-renewal for above rules except • Asphalt / Composite Shingle roofs older than 25 years?",2025-03-03
CA_LBRM-134233558,CA,111,24724,"[24724, 24740, 39012]",10/09/2024,Objection_letter4,objection5,Rule with No Correlation to Loss Exposure • Multiple Primary Residences • Risks that are not accessible year-round • Risks that are Secondary Dwellings and we do not write the primary risk • Risks with more than 4 outbuildings on the property • Risks with more than 2 mortgagees Please justify how above rules preset substantial relationship to an insured's loss exposure. Why you believe there will be no non- renewal for above rules?,2025-03-03
CA_LBRM-134233558,CA,111,24724,"[24724, 24740, 39012]",09/12/2024,Objection_letter5,objection1,"Please submit premium, loss data related to your eligibility guidelines. This should include impact for entire book and breakdown for each rule. i.e. How many policies will be non-renewed due to Risks with an All Perils Deductible less than $1,000?",2025-03-03
CA_LBRM-134233558,CA,111,24724,"[24724, 24740, 39012]",09/05/2024,Objection_letter6,objection1,"Thank you for your application. However, to meet basic compliance for this filing, please respond to the objection(s) below.      Objection 1           - New Prior Approval Rate Application (Supporting Document)           Comments: Since this filing is a group filing, provide the latest applicable CDI file number for EACH company on page 1 line 36 of the Application.",2025-03-03
CA_LBRM-134233558,CA,111,24724,"[24724, 24740, 39012]",09/04/2024,Objection_letter7,objection1,"Thank you for your application. However, to meet basic compliance for this filing, please respond to the objection(s) below.      Objection 1           Comments: Thank you for your application. However, we have been unable to process your submission because it is incomplete. Our filing instructions say: ""Every insurer wishing to introduce new, or change existing, rules, rates or forms, or to introduce a new program, must complete a Prior Approval Rate Application (Application), in compliance with Title 10, Chapter 5, Subchapter 4.8 of the California Code of Regulations (CCR) and file it with the Commissioner."" Please submit a Prior Approval Rate Application. Complete page 3 of the application to identify the type of filing in the Filing Type section. Then, submit ALL items listed in the Filing Checklist section.",2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],02/18/2025,Objection_letter1,objection1,"Please advise the reason why you cannot renew FNIC accounts to affiliated companies' HO3 program. Particularly HO3 under Safeco Insurance Company of America, and NHC under GICA.",2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],01/31/2025,Objection_letter2,objection1,Please include link to the home insurance finder tool on CDI website.,2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],01/31/2025,Objection_letter2,objection2,The non-renewal is the result of them no longer offering the product.  Why confuse the consumer stating it is a result of an underwriting review?  Please justify or remove it.,2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],01/28/2025,Objection_letter3,objection1,"Our records indicate that the deemer date for this filing is February 25, 2025. In order for us to complete our review, we request a waiver of the deemer. We ask that FIRST NATIONAL INSURANCE COMPANY OF AMERICA submits a SERFF note with the wording below to waive the deemer provisions: Regarding the above-referenced rate application, FIRST NATIONAL INSURANCE COMPANY OF AMERICA (""applicant"") hereby waives all deemer provisions etc. If the applicant wishes to reactivate the deemer provisions, the applicant will submit a request to reactivate in writing to CDI via SERFF. The deemer provisions will reactivate five days after the Department receives the written request to reactivate. After reactivation, the parties will have 15 days before the 60-day deemer runs and 125 days before the 180- day deemer runs.",2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],01/24/2025,Objection_letter4,objection1,"The Department has received notification of First National Insurance Company of America's intent to withdraw Legacy Homeowner (H3) Program, effective 01/01/2026; Attached is our letter explaining the regulatory impact of withdrawing an approved Program, including the requirement to abide by the following terms: - After 01/01/2026 First National Insurance Company of America will not renew any policies from the withdrawn Legacy Homeowner (H3) Program into any similar programs offered by the same insurer group in California. - First National Insurance Company of America will not file a replacement program for at least three years after the effective date of the withdrawal of the Legacy Homeowner (H3) Program. Please respond to affirmatively agree that the Company will abide by the terms stated above.",2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],01/13/2025,Objection_letter5,objection1,"Please revise your NRN to Justify the reason for non-renewal. The non-renewal is the result of them no longer offering the product. Why confuse the consumer stating it is a result of an underwriting review? “We are simply focusing our investments on core go-forward products …” This is a bit confusing, does the average insured understand what “core go-forward product” means? Clarify or eliminate the confusing language.",2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],12/26/2024,Objection_letter6,objection1,"Filing Description You refer SERFF #LBRM-134133915 as the corresponding rate filing. However, the rate filing is from GICA and for Essential program. Please correct your description.",2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],12/26/2024,Objection_letter6,objection2,Non-renewal Data Please submit your non-renewal data in excel format and ensure it matches the data submitted under corresponding rate filing.,2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],12/26/2024,Objection_letter6,objection3,"Non-renewal Notice Please update your notice to comply with following codes: CIC §678(a)(1)(B)(iv) requires the NRN to include the Department’s Consumer Services Division contact information. CIC § 678(e) requires the NRN to be accompanied by a notice that provides CDI’s California Homeowners Insurance Finder, online tool, information and FAIR Plan information. CIC §10095.7(b) – requires the insurer provide to applicant, or a policyholder whose policy is cancelled or nonrenewed, information regarding the department’s California Homeowners Insurance Finder. CIC §10095(h) – requires the insurer to provide applicant, or a policyholder whose policy is cancelled or nonrenewed, the internet website address and statewide toll-free number of the FAIR Plan. CIC §678(c)(1) requires the nonrenewal notice be delivered or mailed at least 75 days before the policy expiration. ok",2025-03-03
CA_LBRM-134354159,CA,111,24724,[24724],12/26/2024,Objection_letter6,objection4,"Zipcode List Please provide non-renewal list based on zipcode and confirm that you will comply with following code CIC §675.1(b)(1) prohibits the insurer from cancelling or nonrenewing residential property insurance on a property located in any ZIP Code within or adjacent to the fire perimeter, for one year after the declaration of state of emergency.",2025-03-03
CO_LBPM-134412448,CO,111,19690,"[19690, 24740]",No objections,No objections,No objections,No objections,2025-03-03
CO_LEMO-134207600,CO,5032,16023,[16023],No objections,No objections,No objections,No objections,2025-03-03
CO_USAA-134337652,CO,200,25941,"[25941, 25968, 18600, 21253]",12/13/2024,Objection_letter1,objection1,"This filing has been received, but before further action can be taken, please address the following:      Objection 1           - Filing Memorandum for Property and Casualty Rates (Supporting Document)           Comments: Regarding the profit and contingency provision support and the selected 0.800 premium to surplus ratio assumption, please discuss in additional detail how the economic capital model data and USAAs risk appetite is uniquely affected by the state of Colorado homeowners line relative to: a. the broader geographic region, b. countrywide, and c, other personal lines products.",2025-03-03
CT_TRVD-G134412788,CT,3548,38130,[38130],No objections,No objections,No objections,No objections,2025-03-03
GA_ALSE-134333693,GA,8,29688,[29688],01/06/2025,Objection_letter1,objection1,"Please respond to the following: Please amend the effective date to 03/01/2025 OCGA 33-32-11 (a) Not later than March 1, 2025, insurers shall provide a premium discount or insurance rate reduction for new or retrofitted residential insurable property in an amount and manner as established in subsection (e) of this Code section and in accordance with Code Section 33-32-10. In addition, insurers may offer additional adjustments in deductible or other credit rate differentials or a combination thereof. Such adjustments shall be available under the terms specified in this Code section to any owner who builds or locates a new residential insurable property or who retrofits an existing residential insurable property to resist loss due to tornado, hurricane, or other catastrophic windstorm events.",2025-03-03
GA_ALSE-134336829,GA,8,19240,[19240],01/06/2025,Objection_letter1,objection1,"Please respond to the following: Please amend the effective date to 03/01/2025 OCGA 33-32-11 (a) Not later than March 1, 2025, insurers shall provide a premium discount or insurance rate reduction for new or retrofitted residential insurable property in an amount and manner as established in subsection (e) of this Code section and in accordance with Code Section 33-32-10. In addition, insurers may offer additional adjustments in deductible or other credit rate differentials or a combination thereof. Such adjustments shall be available under the terms specified in this Code section to any owner who builds or locates a new residential insurable property or who retrofits an existing residential insurable property to resist loss due to tornado, hurricane, or other catastrophic windstorm events.",2025-03-03
GA_ALSE-134336890,GA,8,19232,[19232],01/06/2025,Objection_letter1,objection1,"Please respond to the following: Please amend the effective date to 03/01/2025 OCGA 33-32-11 (a) Not later than March 1, 2025, insurers shall provide a premium discount or insurance rate reduction for new or retrofitted residential insurable property in an amount and manner as established in subsection (e) of this Code section and in accordance with Code Section 33-32-10. In addition, insurers may offer additional adjustments in deductible or other credit rate differentials or a combination thereof. Such adjustments shall be available under the terms specified in this Code section to any owner who builds or locates a new residential insurable property or who retrofits an existing residential insurable property to resist loss due to tornado, hurricane, or other catastrophic windstorm events.",2025-03-03
GA_ALSE-134337450,GA,8,37907,[37907],01/06/2025,Objection_letter1,objection1,"Please respond to the following: Please amend the effective date to 03/01/2025 OCGA 33-32-11 (a) Not later than March 1, 2025, insurers shall provide a premium discount or insurance rate reduction for new or retrofitted residential insurable property in an amount and manner as established in subsection (e) of this Code section and in accordance with Code Section 33-32-10. In addition, insurers may offer additional adjustments in deductible or other credit rate differentials or a combination thereof. Such adjustments shall be available under the terms specified in this Code section to any owner who builds or locates a new residential insurable property or who retrofits an existing residential insurable property to resist loss due to tornado, hurricane, or other catastrophic windstorm events.",2025-03-03
GA_ALSE-134337637,GA,8,17230,[17230],01/06/2025,Objection_letter1,objection1,"Please respond to the following: Please amend the effective date to 03/01/2025 OCGA 33-32-11 (a) Not later than March 1, 2025, insurers shall provide a premium discount or insurance rate reduction for new or retrofitted residential insurable property in an amount and manner as established in subsection (e) of this Code section and in accordance with Code Section 33-32-10. In addition, insurers may offer additional adjustments in deductible or other credit rate differentials or a combination thereof. Such adjustments shall be available under the terms specified in this Code section to any owner who builds or locates a new residential insurable property or who retrofits an existing residential insurable property to resist loss due to tornado, hurricane, or other catastrophic windstorm events.",2025-03-03
GA_ALSE-134337677,GA,8,19232,[19232],01/06/2025,Objection_letter1,objection1,"Please respond to the following: Please amend the effective date to 03/01/2025 OCGA 33-32-11 (a) Not later than March 1, 2025, insurers shall provide a premium discount or insurance rate reduction for new or retrofitted residential insurable property in an amount and manner as established in subsection (e) of this Code section and in accordance with Code Section 33-32-10. In addition, insurers may offer additional adjustments in deductible or other credit rate differentials or a combination thereof. Such adjustments shall be available under the terms specified in this Code section to any owner who builds or locates a new residential insurable property or who retrofits an existing residential insurable property to resist loss due to tornado, hurricane, or other catastrophic windstorm events.",2025-03-03
GA_ALSE-134337686,GA,8,19240,[19240],01/06/2025,Objection_letter1,objection1,"Please respond to the following: Please amend the effective date to 03/01/2025 OCGA 33-32-11 (a) Not later than March 1, 2025, insurers shall provide a premium discount or insurance rate reduction for new or retrofitted residential insurable property in an amount and manner as established in subsection (e) of this Code section and in accordance with Code Section 33-32-10. In addition, insurers may offer additional adjustments in deductible or other credit rate differentials or a combination thereof. Such adjustments shall be available under the terms specified in this Code section to any owner who builds or locates a new residential insurable property or who retrofits an existing residential insurable property to resist loss due to tornado, hurricane, or other catastrophic windstorm events.",2025-03-03
GA_LEMO-134374428,GA,5032,16023,[16023],No objections,No objections,No objections,No objections,2025-03-03
GA_LEMO-134376013,GA,5032,16023,[16023],No objections,No objections,No objections,No objections,2025-03-03
GA_TRVD-G134360540,GA,3548,38130,[38130],02/27/2025,Objection_letter1,objection1,"Please respond to the following: HB279 was signed into law in April 2024 and became effective July 1, 2024. It states a company must provide the discount by 3/1/2025. Failure to prepare IT for implementation is not valid. The company needs to find a way to provide the discount by 3/1/25. Travelers is seemingly the only company with issues, likely why the company is under market conduct.",2025-03-03
GA_TRVD-G134360540,GA,3548,38130,[38130],02/26/2025,Objection_letter2,objection1,"Please respond to the following: Per OCGA 33-32-11, the effective date for new and renewal discounts needs to be in effect by 3/1/25. Please amend.",2025-03-03
GA_TRVD-G134360540,GA,3548,38130,[38130],02/26/2025,Objection_letter3,objection1,Please respond to the following: IBHS Bronze/Roof needs a minimum discount of 5%. You can either amend as requested or the filing will be disapproved.,2025-03-03
GA_TRVD-G134360540,GA,3548,38130,[38130],02/19/2025,Objection_letter4,objection1,Please respond to the following: IBHS Bronze/Roof needs a minimum discount of 5%. Please amend.,2025-03-03
GA_TRVD-G134400530,GA,3548,27998,"[27998, 36137, 19070, 19038, 25658, 36161, 25623, 19062, 25615, 25666, 28188, 25674]",02/27/2025,Objection_letter1,objection1,"Please respond to the following: This was filed on 2/3/25 to be effective 2/28/25 which does not allow 45 days, per OCGA, 33-9-21 (D) Any domestic, foreign, or alien insurer that is authorized to write insurance in this state must file with the Commissioner any rate, rating plan, rating system, or underwriting rule at least 45 days prior to any indicated effective date for all insurance other than personal private passenger motor vehicle insurance. No rate, rating plan, rating system, or underwriting rule required to be filed under this subsection will become effective, nor may any premium be collected by any insurer thereunder, unless the filing has been received by the Commissioner in his office not less than 45 days prior to its effective date. Per OCGA 33-32-11, the discount was to be provided by 3/1/25, so I am willing to close after the correct discount is applied. But I am just not understanding why Travelers is having such a hard time with this.",2025-03-03
GA_TRVD-G134400530,GA,3548,27998,"[27998, 36137, 19070, 19038, 25658, 36161, 25623, 19062, 25615, 25666, 28188, 25674]",02/27/2025,Objection_letter2,objection1,Please respond to the following: IBHS Bronze/Roof needs a minimum discount of 5%. Please amend.,2025-03-03
IA_AMSI-134274777,IA,155,10872,[10872],No objections,No objections,No objections,No objections,2025-03-03
IL_HART-134383807,IL,91,11000,"[11000, 22357]",No objections,No objections,No objections,No objections,2025-03-03
IL_LEMO-134419957,IL,5032,16023,[16023],No objections,No objections,No objections,No objections,2025-03-03
KS_GMMX-134433936,KS,8,15130,[15130],No objections,No objections,No objections,No objections,2025-03-03
KS_LBPM-134379791,KS,111,24740,[24740],01/28/2025,Objection_letter1,objection1,"Objection 1           - Rate/Rule Filing Checklist (Supporting Document)           Comments: It appears the document ""Histogram and Max Rate Increase"" was not included. Please attach the document for review.",2025-03-03
KS_LBPM-134379791,KS,111,24740,[24740],01/28/2025,Objection_letter1,objection2,"Objection 2           - Actuarial Justification (Supporting Document)           Comments: ""Provide a signed attestation by responsible personnel that the filing is compliant with the  following from Kansas Statutes Chapter 40. Insurance : """"In determining whether rates are not excessive or inadequate or not unfairly discriminatory: (a) Due consideration shall be given to: (1) Past and prospective loss and expense experience within and outside the state; (2) catastrophe hazards and contingencies; (3) trends within and outside this state; (4) loadings for leveling premium rates over time; (5) dividends, savings or unabsorbed premium deposits allowed or returned by insurers to their policyholders, members, or subscribers and the investment income of the insurer; and (6) all other relevant factors within and outside the state, including the judgment of technical personnel. (b) The expense provisions included in the rates to be used by an insurer may reflect the operating methods of the insurer, or group of insurers, and, so far as it is credible, its own expense experience. (c) Risks may be classified in any reasonable way for the establishment of rates and minimum premiums, except that no classification may be based on race, color, creed or national origin and classifications in automobile insurance may not be based on physical disability of an insured. &#8194;Rates thus produced may be modified for individual risks in accordance with rating plans, schedules, individual risk premium modification plans and expense reduction plans that establish reasonable standards for measuring probable variations in experience, hazards, expenses or any combination of those factors. Such standards shall permit recognition of expected differences in loss or expense characteristics, and shall be designed so that such plans are reasonable and equitable in their application, and are not unfairly discriminatory, violative of public policy or otherwise contrary to the best interests of the people of this state. This section shall not prevent the development of new or innovative rating methods which otherwise comply with this act. (d) Rates may be modified for individual risks, upon written application of the insured, stating the insured's reasons therefore, filed with and not disapproved by the commissioner within 10 days after filings. (e) The rates may contain provisions for contingencies and an allowance permitting a reasonable profit. &#8194;In determining the reasonableness of the profit, consideration shall be given to the investment income attributable to the line of insurance.""",2025-03-03
KS_LBPM-134379791,KS,111,24740,[24740],01/28/2025,Objection_letter1,objection3,"Objection 3           - Actuarial Justification (Supporting Document)           Comments: The profit provision is stated as 9%, but in the actuarial memo, appendix A, exhibit D, which is referred to as the ""profit provision"", it's shown as 14.3%. Please clarify which is correct.",2025-03-03
KS_LBPM-134379791,KS,111,24740,[24740],01/28/2025,Objection_letter1,objection4,"Objection 4 SERFF Tracking #: LBPM-134379791 State Tracking #: Company Tracking #: 24-KS-S-HO-R-NHC-ASR State: Kansas Filing Company: Safeco Insurance Company of America TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 24-KS-S-HO-R-NHC-ASR/24-KS-S-HO-R-NHC-ASR PDF Pipeline for SERFF Tracking Number LBPM-134379791 Generated 02/04/2025 02:45 AM            - Actuarial Justification (Supporting Document)           Comments: Show developed prospective loss costs for all lines of business specified in K.S.A 40-1102 and K.S.A. § 40-901, and amendments, except rates, and rules, and forms filed by midwest rating and service bureau. In the checklist, the source reference shows ""1853"".",2025-03-03
KS_LBPM-134379791,KS,111,24740,[24740],01/21/2025,Objection_letter2,objection1,"This will acknowledge your letter whereby you submitted the captioned filing.      Objection 1           Comments: Kansas has developed a new rate filing checklist (file ""KS P&C Checklist Final"" attached in the KansasFC General Instructions page). The checklist includes tabs that apply to different types of filings. Not all tabs and cells will apply to every filing. Each tab includes a column that requires the carrier to include source reference in the filing for each requirement. It is expected that the carrier will indicate the exhibit and page number where that requirement is in the filing. If a cell does not apply to the submitted filing please mark that cell N/A in the source reference column. Please attach the checklist as an excel document.",2025-03-03
KS_LBPM-134379791,KS,111,24740,[24740],01/16/2025,Objection_letter3,objection1,This will acknowledge your letter whereby you submitted the captioned filing.      Objection 1           Comments: Pursuant to K.S.A. 40-955(i) and K.S.A. 40-216 personal lines filings must be on file for 30 days before becoming effective. Please provide an effective date requested for new business.,2025-03-03
KS_LBPM-134409706,KS,111,42404,"[42404, 23035, 33600]",02/17/2025,Objection_letter1,objection1,"Objection 1           - EXPANDED REPLACEMENT COST ENDORSEMENT, FMHO 1182 , 01 25 (Form)           - OPTIONAL LOSS SETTLEMENT ENDORSEMENT, FMHO 547 , 01 25 (Form)           - HOMEPROTECTOR PLUS ENDORSEMENT, FMHO 1199 , 01 25 (Form)           - Mock Ups (Supporting Document)           Comments: Please advise if the current rates contemplate the coverage which would be excluded by the proposed change in coverage.  Such explanation is necessary as a restriction of coverage is tantamount to a rate increase which may result in an excessive premium rate level unless a corresponding rate decrease is filed, pursuant to KSA 40-954.",2025-03-03
KS_LBPM-134409706,KS,111,42404,"[42404, 23035, 33600]",02/17/2025,Objection_letter1,objection2,"Objection 2           - Forms List Template (Supporting Document)           Comments: It appears the forms list provided may be incomplete. Please advise if these are the only forms that have been previously approved for use for this program. If not, please revise the form list accordingly.  This is necessary to determine compliance with K.S.A. 40-216. It does not appear that form FMHO 547 is included on either set of forms list.",2025-03-03
KY_ALSE-134398573,KY,8,19232,[19232],No objections,No objections,No objections,No objections,2025-03-03
KY_ALSE-134398945,KY,8,17230,[17230],No objections,No objections,No objections,No objections,2025-03-03
KY_USAA-134421819,KY,200,21253,"[21253, 25941, 25968, 18600]",02/24/2025,Objection_letter1,objection1,"With regard to the above referenced filing, some areas appear to be noncompliant with Kentucky law. These areas include, but are not limited to, the following:      Objection 1           - SPECIAL ROOF COVERAGE, HO-IBHS, 01-25 (Form)           Comments: On page 3 of 3, under Item e., your form states: ""If you elect not to make a Special Roof Coverage upgrade in the course of necessary replacement of the damaged roof, we will settle the loss to such property in accordance with the applicable terms and conditions of this policy, excluding this endorsement."" However, KRS 304.12-190(2) says, no person shall willfully collect as premium or charge for insurance any sum in excess of the amount actually expended or in due course to be expended for insurance applicable to the subject on account of which the premium was collected or charged.",2025-03-03
LA_LBPM-134284450,LA,111,24740,[24740],10/17/2024,Objection_letter1,objection1,"Objection 1           - Last Action Letter (Supporting Document)           Comments: The disposition submitted under Last Action Letter is State Tracking Number 918485.  The company should submit the disposition of the most recent action taken for the Independent Homeowners Program.  Per our records, State Tracking Number 942739 is the company's most recent action taken for the Independent Homeowners Program. Please review and address.",2025-03-03
LA_LBPM-134284450,LA,111,24740,[24740],10/17/2024,Objection_letter1,objection2,"Objection 2           - Statement of Compliance (Rates and Rules) (Supporting Document)           Comments: On the Statement of Compliance, the Company Tracking Number should match the Company Tracking Number listed in SERFF which is 24-LA-S-HO-RU-HMR 2.5-STORM-AMD. Please revise and resubmit.",2025-03-03
MI_ALSE-134422885,MI,8,19240,[19240],No objections,No objections,No objections,No objections,2025-03-03
MI_ALSE-134443416,MI,8,11110,[11110],No objections,No objections,No objections,No objections,2025-03-03
MI_LBPM-134437577,MI,111,42404,"[42404, 23035, 23043, 33600, 12484]",No objections,No objections,No objections,No objections,2025-03-03
MI_LBPM-134437587,MI,111,23043,"[23043, 12484]",No objections,No objections,No objections,No objections,2025-03-03
MN_ALSE-134409609,MN,8,19232,[19232],No objections,No objections,No objections,No objections,2025-03-03
MN_ALSE-134409640,MN,8,37907,[37907],No objections,No objections,No objections,No objections,2025-03-03
MN_AMSI-134380414,MN,155,10872,[10872],No objections,No objections,No objections,No objections,2025-03-03
MN_TRVD-G134202060,MN,3548,38130,[38130],09/05/2024,Objection_letter1,objection1,"Please respond to the objection below by Sept. 13, 2024.      Objection 1           Comments: Clarification Please explain why you have listed TRVD-134105308 as the SERFF Tracking Number of Last Filing. This filing is submitted under TOI 04.0, while the ""last filing"" was submitted under TOI 35.0. This filing shows 64,085 policyholders and $169,725,021.00 of written premium, while the earlier filing shows 310 policyholders and $96,555.00 of written premium. Clearly, the filings are not for the same product. You will need to complete a post-submission update to revise the information on this filing's Rate/Rule Schedule tab to show the correct information.",2025-03-03
MO_LBPM-134358153,MO,111,19690,[19690],02/06/2025,Objection_letter1,objection1,Objection 1           Comments: Would you be able to explain how such a large rate increase fits in with the companys business plan?,2025-03-03
MO_LBPM-134358153,MO,111,19690,[19690],02/06/2025,Objection_letter1,objection2,"Objection 2           Comments: How many policyholders will receive the very high Maximum % Change of 28.000%?  How do you plan to keep customers, with such a large rate increase?  Have you prepared to lose any because of this?",2025-03-03
MO_LBPM-134358153,MO,111,19690,[19690],02/06/2025,Objection_letter1,objection3,"Objection 3           Comments: As this is such a large maximum % change for a personal line increase, the Department may receive consumer calls regarding why their rates increased so much. In order for us to better explain to the public or anyone receiving that high amount as to why this increase was necessary/justified, please provide a paragraph to summarize what the general reasons for the proposed increase. Please provide a breakdown of how many policyholders will see the different increase amounts.  For example, how many will see increases of over 5%? How many will see over 10%? 15%?... etc.",2025-03-03
MO_LBPM-134358153,MO,111,19690,[19690],02/06/2025,Objection_letter1,objection4,"Objection 4           Comments: With such a large difference between the Overall Indicated % Change and the Overall % Rate impact, how has it been ensured these rates will not be inadequate?",2025-03-03
MO_LBPM-134358153,MO,111,19690,[19690],02/06/2025,Objection_letter1,objection5,"Objection 5           - Condominium Rating Manual, Base Rate Unity (Rate)           Comments: Regarding: Territory Could you please detail how each territory is determined?",2025-03-03
MO_LBPM-134364067,MO,111,24740,[24740],02/10/2025,Objection_letter1,objection1,"Objection 1           Comments: How many policyholders will receive the very high Maximum % Change of 36.600%?  How do you plan to keep customers, with such a large rate increase?  Have you prepared to lose any because of this?",2025-03-03
MO_LBPM-134364067,MO,111,24740,[24740],02/10/2025,Objection_letter1,objection2,"Objection 2           Comments: As this is such a large maximum % change for a personal line increase, the Department may receive consumer calls regarding why their rates increased so much. In order for us to better explain to the public or anyone receiving that high amount as to why this increase was necessary/justified, please provide a paragraph to summarize what the general reasons for the proposed increase.",2025-03-03
MO_LBPM-134364067,MO,111,24740,[24740],02/10/2025,Objection_letter1,objection3,"Objection 3           Comments: With such a large difference between the Overall Indicated % Change and the Overall % Rate impact, how has it been ensured these rates will not be inadequate?",2025-03-03
MO_LBPM-134364067,MO,111,24740,[24740],02/10/2025,Objection_letter1,objection4,"Objection 4           - Rating Manual, Territory Unities (Rate)           - Rating Manual, Territory Base Unity (Rate)           Comments: Regarding: Territory Could you please detail how each territory is determined?",2025-03-03
MO_LBPM-134364067,MO,111,24740,[24740],02/10/2025,Objection_letter1,objection5,"Objection 5           - Rating Manual, Home Package Unities (Rate)           Comments: Regarding: Coverage Level Unity Could you please detail how each is determined?",2025-03-03
MO_TRVD-G134325887,MO,3548,38130,[38130],No objections,No objections,No objections,No objections,2025-03-03
NC_USAA-134418343,NC,200,25941,[25941],No objections,No objections,No objections,No objections,2025-03-03
NC_USAA-134418345,NC,200,25968,[25968],No objections,No objections,No objections,No objections,2025-03-03
NC_USAA-134418351,NC,200,18600,[18600],No objections,No objections,No objections,No objections,2025-03-03
NC_USAA-134418355,NC,200,21253,[21253],No objections,No objections,No objections,No objections,2025-03-03
ND_GMMX-134414147,ND,8,15130,[15130],No objections,No objections,No objections,No objections,2025-03-03
ND_GMMX-134414190,ND,8,15130,[15130],No objections,No objections,No objections,No objections,2025-03-03
ND_GMMX-134414199,ND,8,15130,[15130],No objections,No objections,No objections,No objections,2025-03-03
NE_TRVD-G134437855,NE,3548,19062,"[19062, 19070, 27998, 25666, 36137, 38130]",No objections,No objections,No objections,No objections,2025-03-03
NJ_LBPM-134367579,NJ,111,24740,[24740],02/19/2025,Objection_letter1,objection1,"For the review of the referenced filing we will require answers to the following questions/concerns.      Objection 1           - Explanatory Memorandum (Supporting Document)           Comments: Being that the revisions are being made to align with other policies, please explain why the following is not included in Your Duties to Maintain Policy Limits as found in the other policies:  ""These suggestions will be made effective on the renewal of your policy and will be based upon average factors for your area supplied to us by recognized appraisal agencies.""",2025-03-03
NJ_LBPM-134367579,NJ,111,24740,[24740],02/19/2025,Objection_letter2,objection1,"For the review of the referenced filing we will require answers to the following questions/concerns.      Objection 1           - SPECIAL PROVISIONS - NEW JERSEY, CHO-6104NJEP, 3/25 (Form)           Comments: Your filing description states that ""In accordance with New Jersey's filing provision, we are submitting the following revisions to our property lines Renter/Condo programs."" Please confirm that the form being revised is for your Renters Program approved under Dept. File #20-0070.  That filing indicates that ""Condo forms will be filed at a later date.""",2025-03-03
NJ_LBPM-134367579,NJ,111,24740,[24740],01/15/2025,Objection_letter3,objection1,"Objection 1           Comments: Please explain the reasons/intent behind the proposed revisions. Identify if the revisions are comparable to similar company forms, Bureau Forms (e.g. ISO), or any competitor forms. (Company forms developed using bureau form templates should include a mark-up of the bureau form illustrating the company- specific changes.)",2025-03-03
NJ_LBPM-134367579,NJ,111,24740,[24740],01/15/2025,Objection_letter3,objection2,Objection 2           Comments: Please explain if you are aware of any competitors suggesting annual changes to policy limits which would then be effective on renewal with the insured's payment. How is the insured being notified in the renewal?,2025-03-03
NJ_LBPM-134367579,NJ,111,24740,[24740],01/15/2025,Objection_letter3,objection3,"Objection 3           Comments: Please explain if you are aware of any other competitors using the ""economically repairable "" language for cash value.  If not, was the language developed by an outside party, developed in-house between product, underwriting, claims, legal, developed/required by a reinsurer, etc.? Please provide a definition of ""economically repairable.""",2025-03-03
NM_TRVD-G134428427,NM,3548,19062,"[19062, 19070, 27998, 25666, 36137, 38130]",02/24/2025,Objection_letter1,objection1,The review of the referenced filing will be held in abeyance until the response(s) to the following have been received.      Objection 1           - Filing Memorandum (Supporting Document)           Comments: Please provide redline documents showing changes being made.,2025-03-03
NV_AMSI-134209900,NV,155,10872,[10872],No objections,No objections,No objections,No objections,2025-03-03
NV_HART-134384733,NV,91,37478,"[37478, 38261, 30104, 34690, 27120, 22357, 19682]",02/20/2025,Objection_letter1,objection1,Objection 1           -,2025-03-03
